Job ID,Job Title,Department,Location,Open Date,Close Date,Applications Received,Interviews Conducted,Offers Extended,Offers Accepted,Cost-per-Hire,Source,Status,Candidate Name,Hiring Manager
JOB-1764,HR Manager,Product,London,2023-05-14,2023-06-11,83,4,3,2,3572.78,LinkedIn,Filled,Candidate-1764,Taylor Davis
JOB-1765,Data Scientist,Marketing,Tokyo,2024-12-20,2025-01-22,66,5,2,0,0.0,LinkedIn,Open,,Taylor Davis
JOB-1766,Software Engineer,Sales,New York,2024-10-20,2024-12-17,183,3,2,0,0.0,LinkedIn,Filled,,Morgan Brown
JOB-1767,Sales Executive,HR,Tokyo,2023-09-17,2023-10-11,39,1,1,1,7217.01,Job Board,Filled,Candidate-1767,Morgan Brown
JOB-1768,Software Engineer,Product,Sydney,2023-12-09,2024-02-10,95,19,17,17,7316.07,Recruiter,Filled,Candidate-1768,Jane Doe
JOB-1769,Software Engineer,Data,Tokyo,2024-08-30,2024-10-13,52,7,0,0,0.0,Job Board,Closed,,Taylor Davis
JOB-1770,Data Scientist,Engineering,Sydney,2023-05-25,2023-07-14,143,6,0,0,0.0,Company Website,Closed,,John Smith
JOB-1771,Marketing Manager,Sales,San Francisco,2023-01-02,2023-01-21,33,3,1,0,0.0,Recruiter,Open,,Jane Doe
JOB-1772,Data Scientist,HR,Sydney,2023-06-22,,165,11,1,1,13696.66,Recruiter,Filled,Candidate-1772,John Smith
JOB-1773,Sales Executive,Sales,Berlin,2023-01-05,2023-03-23,34,4,0,0,0.0,Recruiter,Closed,,Jane Doe
JOB-1774,Sales Executive,Product,London,2024-07-17,2024-10-05,90,15,15,5,10855.69,LinkedIn,Filled,Candidate-1774,Chris Lee
JOB-1775,Sales Executive,Sales,New York,2024-12-26,,96,8,7,3,1940.36,Company Website,Filled,Candidate-1775,Morgan Brown
JOB-1776,Data Scientist,Sales,Tokyo,2024-05-06,2024-07-15,80,11,4,0,0.0,LinkedIn,Filled,,Jane Doe
JOB-1777,Data Scientist,Marketing,Berlin,2023-06-16,,55,9,3,2,8513.16,Job Board,Filled,Candidate-1777,Jane Doe
JOB-1778,Marketing Manager,Data,New York,2023-09-16,,81,16,8,3,11235.99,Recruiter,Filled,Candidate-1778,Taylor Davis
JOB-1779,Software Engineer,Engineering,Berlin,2024-01-04,2024-02-03,189,1,0,0,0.0,Job Board,Open,,Taylor Davis
JOB-1780,Data Scientist,Engineering,London,2025-01-01,2025-02-03,43,3,3,3,6028.45,Job Board,Filled,Candidate-1780,Taylor Davis
JOB-1781,Software Engineer,Data,London,2023-07-18,,43,2,1,1,13408.7,Company Website,Filled,Candidate-1781,Alex Johnson
JOB-1782,HR Manager,Data,New York,2024-11-29,2024-12-11,98,8,7,7,7434.38,Company Website,Filled,Candidate-1782,Morgan Brown
JOB-1783,Software Engineer,Sales,Tokyo,2023-08-18,,28,1,0,0,0.0,Company Website,Filled,,Taylor Davis
JOB-1784,Marketing Manager,Engineering,Berlin,2023-11-02,2024-01-23,20,2,2,2,14381.01,Job Board,Filled,Candidate-1784,John Smith
JOB-1785,Software Engineer,Product,San Francisco,2024-07-08,2024-07-21,168,25,12,2,3111.7,LinkedIn,Filled,Candidate-1785,Jane Doe
JOB-1786,Software Engineer,HR,Berlin,2023-01-15,2023-03-07,113,18,11,6,12780.08,Company Website,Filled,Candidate-1786,Chris Lee
JOB-1787,Software Engineer,HR,San Francisco,2024-12-18,2025-01-11,31,5,4,3,6068.71,LinkedIn,Filled,Candidate-1787,Alex Johnson
JOB-1788,Sales Executive,Product,London,2023-11-04,2024-01-04,120,13,3,2,9465.23,Job Board,Filled,Candidate-1788,Taylor Davis
JOB-1789,Data Scientist,Sales,Berlin,2023-12-19,,175,25,5,3,3656.82,Job Board,Filled,Candidate-1789,Chris Lee
JOB-1790,Data Scientist,HR,New York,2023-04-01,2023-04-24,75,4,3,1,13874.89,Referral,Filled,Candidate-1790,Taylor Davis
JOB-1791,Sales Executive,Marketing,London,2023-09-30,2023-10-17,183,33,32,2,8473.21,Company Website,Filled,Candidate-1791,Morgan Brown
JOB-1792,Marketing Manager,Sales,New York,2024-09-29,2024-10-22,173,16,9,1,10212.21,Recruiter,Filled,Candidate-1792,Taylor Davis
JOB-1793,HR Manager,Product,San Francisco,2023-07-25,2023-08-29,44,5,3,1,13445.49,LinkedIn,Filled,Candidate-1793,Alex Johnson
JOB-1794,Sales Executive,Data,San Francisco,2023-09-09,2023-10-09,18,3,1,0,0.0,LinkedIn,Filled,,Alex Johnson
JOB-1795,Marketing Manager,Sales,Berlin,2024-02-20,,194,18,11,7,11897.07,Company Website,Filled,Candidate-1795,Taylor Davis
JOB-1796,Sales Executive,Marketing,London,2024-05-26,2024-07-28,112,19,8,5,14257.85,Referral,Filled,Candidate-1796,Jane Doe
JOB-1797,HR Manager,Product,Tokyo,2024-04-28,2024-06-06,110,13,11,9,11876.89,Company Website,Filled,Candidate-1797,John Smith
JOB-1798,HR Manager,Data,London,2023-05-10,,97,10,5,0,0.0,Recruiter,Filled,,John Smith
JOB-1799,Sales Executive,Product,Tokyo,2023-11-10,2023-12-28,57,7,2,1,12011.38,Referral,Filled,Candidate-1799,Morgan Brown
JOB-1800,HR Manager,HR,London,2024-04-02,,71,1,1,1,2913.92,Referral,Filled,Candidate-1800,Taylor Davis
JOB-1801,Sales Executive,Engineering,London,2023-07-05,2023-08-15,23,3,1,0,0.0,Job Board,Closed,,John Smith
JOB-1802,Product Manager,Product,London,2023-08-07,2023-08-19,125,19,13,3,10209.0,Company Website,Filled,Candidate-1802,Jane Doe
JOB-1803,Software Engineer,Marketing,New York,2023-01-31,2023-02-20,136,17,11,2,2989.24,LinkedIn,Filled,Candidate-1803,John Smith
JOB-1804,Product Manager,Marketing,Tokyo,2024-04-02,,152,9,5,1,3927.61,Referral,Filled,Candidate-1804,Taylor Davis
JOB-1805,Data Scientist,HR,Tokyo,2024-04-16,2024-07-13,183,32,3,0,0.0,Company Website,Open,,Taylor Davis
JOB-1806,Data Scientist,Marketing,Sydney,2023-01-26,2023-03-24,97,5,1,1,7479.19,Job Board,Filled,Candidate-1806,Morgan Brown
JOB-1807,HR Manager,HR,Sydney,2023-11-28,2023-12-27,129,1,0,0,0.0,LinkedIn,Filled,,John Smith
JOB-1808,Marketing Manager,Marketing,London,2023-06-06,2023-08-18,26,1,1,1,10087.08,LinkedIn,Filled,Candidate-1808,John Smith
JOB-1809,Software Engineer,Data,Berlin,2024-11-29,,42,2,1,0,0.0,Referral,Closed,,Taylor Davis
JOB-1810,Data Scientist,Engineering,Berlin,2023-01-28,2023-03-03,156,23,3,1,11682.89,Recruiter,Filled,Candidate-1810,Taylor Davis
JOB-1811,Marketing Manager,Engineering,Berlin,2023-06-18,2023-07-18,41,4,3,2,5914.9,Job Board,Filled,Candidate-1811,Morgan Brown
JOB-1812,HR Manager,Data,Sydney,2023-01-28,2023-02-25,157,24,20,15,11977.3,Referral,Filled,Candidate-1812,Jane Doe
JOB-1813,Marketing Manager,Product,Tokyo,2023-12-27,2024-03-25,184,14,14,3,3077.02,Job Board,Filled,Candidate-1813,Taylor Davis
JOB-1814,Marketing Manager,HR,San Francisco,2024-12-17,2025-02-26,164,12,0,0,0.0,Referral,Closed,,Taylor Davis
JOB-1815,Marketing Manager,Data,London,2023-08-19,,118,14,1,1,14607.9,Company Website,Filled,Candidate-1815,Chris Lee
JOB-1816,Software Engineer,Engineering,Tokyo,2024-04-15,,57,7,7,1,11702.88,Job Board,Filled,Candidate-1816,Jane Doe
JOB-1817,HR Manager,Engineering,New York,2023-01-15,2023-02-08,111,4,2,2,12834.5,Recruiter,Filled,Candidate-1817,Jane Doe
JOB-1818,Sales Executive,Marketing,Tokyo,2024-10-09,2024-10-25,136,22,20,13,13922.6,Referral,Filled,Candidate-1818,Morgan Brown
JOB-1819,Product Manager,HR,Berlin,2023-07-25,2023-09-01,43,3,1,0,0.0,Job Board,Open,,Jane Doe
JOB-1820,Marketing Manager,Sales,New York,2024-10-11,,165,19,8,2,5845.49,Recruiter,Filled,Candidate-1820,Jane Doe
JOB-1821,Marketing Manager,Marketing,Sydney,2024-10-08,2024-11-04,197,23,12,0,0.0,Company Website,Open,,Morgan Brown
JOB-1822,Product Manager,Data,London,2024-11-02,,109,8,7,3,1933.37,LinkedIn,Filled,Candidate-1822,Morgan Brown
JOB-1823,Software Engineer,Product,Berlin,2024-12-01,2025-01-10,36,7,3,0,0.0,Company Website,Filled,,Alex Johnson
JOB-1824,Data Scientist,Sales,London,2023-05-05,2023-06-20,48,1,0,0,0.0,Company Website,Open,,Chris Lee
JOB-1825,Marketing Manager,Engineering,Tokyo,2023-10-21,2023-11-24,156,27,23,15,10195.91,Company Website,Filled,Candidate-1825,John Smith
JOB-1826,Product Manager,Marketing,London,2024-05-02,,91,9,9,1,12189.95,LinkedIn,Filled,Candidate-1826,Alex Johnson
JOB-1827,Software Engineer,HR,Sydney,2023-10-02,,154,25,21,10,5619.28,Referral,Filled,Candidate-1827,John Smith
JOB-1828,Sales Executive,Marketing,New York,2024-08-13,2024-11-01,64,10,5,3,8659.7,Referral,Filled,Candidate-1828,Jane Doe
JOB-1829,Software Engineer,HR,New York,2023-05-21,,53,7,2,2,1208.73,Recruiter,Filled,Candidate-1829,Taylor Davis
JOB-1830,HR Manager,Engineering,San Francisco,2024-11-08,,88,3,1,0,0.0,Company Website,Filled,,Chris Lee
JOB-1831,HR Manager,Sales,Tokyo,2024-10-24,2024-11-02,154,17,15,6,2038.71,Company Website,Filled,Candidate-1831,Chris Lee
JOB-1832,HR Manager,Data,New York,2024-09-08,2024-10-06,43,8,6,5,11704.97,Company Website,Filled,Candidate-1832,Alex Johnson
JOB-1833,Marketing Manager,Sales,Tokyo,2024-07-01,2024-09-27,149,14,5,1,12769.24,Job Board,Filled,Candidate-1833,Taylor Davis
JOB-1834,Marketing Manager,Sales,Sydney,2024-12-10,2024-12-29,164,6,5,3,5603.42,Job Board,Filled,Candidate-1834,John Smith
JOB-1835,Sales Executive,Marketing,Sydney,2024-08-15,2024-09-12,69,2,0,0,0.0,Job Board,Open,,Morgan Brown
JOB-1836,Software Engineer,Product,New York,2023-12-24,2024-02-15,79,5,4,3,12193.57,Referral,Filled,Candidate-1836,Chris Lee
JOB-1837,Software Engineer,Marketing,New York,2023-01-02,,153,15,12,4,5328.62,Company Website,Filled,Candidate-1837,Chris Lee
JOB-1838,HR Manager,Product,Tokyo,2024-04-03,2024-05-17,32,4,1,1,13467.37,Company Website,Filled,Candidate-1838,Taylor Davis
JOB-1839,Software Engineer,Product,London,2023-02-03,,72,6,2,2,4088.27,Job Board,Filled,Candidate-1839,John Smith
JOB-1840,Sales Executive,Marketing,Berlin,2023-10-06,2023-12-28,57,8,7,1,2538.74,Recruiter,Filled,Candidate-1840,Taylor Davis
JOB-1841,Product Manager,Data,Tokyo,2024-12-13,2025-01-28,62,1,1,1,11066.22,Job Board,Filled,Candidate-1841,Alex Johnson
JOB-1842,Product Manager,Engineering,San Francisco,2024-06-25,,115,22,6,3,5195.94,LinkedIn,Filled,Candidate-1842,Alex Johnson
JOB-1843,Sales Executive,Product,Tokyo,2024-09-27,2024-12-13,95,13,5,2,6795.27,Company Website,Filled,Candidate-1843,Jane Doe
JOB-1844,Product Manager,Product,London,2023-10-27,2023-12-10,191,17,2,1,9567.81,Company Website,Filled,Candidate-1844,Morgan Brown
JOB-1845,Sales Executive,Sales,San Francisco,2024-09-14,2024-10-22,80,15,9,3,9048.88,Referral,Filled,Candidate-1845,Chris Lee
JOB-1846,Product Manager,Engineering,Tokyo,2024-11-23,2025-02-07,53,3,1,0,0.0,Recruiter,Closed,,Morgan Brown
JOB-1847,HR Manager,Data,Tokyo,2024-05-03,2024-06-04,157,22,17,16,9156.92,Referral,Filled,Candidate-1847,John Smith
JOB-1848,Data Scientist,Data,New York,2023-01-09,2023-03-28,124,5,0,0,0.0,LinkedIn,Closed,,John Smith
JOB-1849,HR Manager,Product,London,2024-06-15,2024-07-26,171,27,11,5,7616.65,Recruiter,Filled,Candidate-1849,Jane Doe
JOB-1850,Data Scientist,Engineering,San Francisco,2023-01-11,,81,14,13,4,6341.02,LinkedIn,Filled,Candidate-1850,Jane Doe
JOB-1851,Marketing Manager,Sales,San Francisco,2024-08-03,,17,1,1,0,0.0,Job Board,Open,,Jane Doe
JOB-1852,Marketing Manager,HR,London,2024-02-07,2024-04-19,190,26,6,2,9152.9,Company Website,Filled,Candidate-1852,John Smith
JOB-1853,Sales Executive,HR,New York,2024-08-10,2024-08-23,76,12,5,4,5176.82,Referral,Filled,Candidate-1853,Taylor Davis
JOB-1854,Product Manager,HR,Berlin,2023-08-15,,67,9,8,5,1672.81,Job Board,Filled,Candidate-1854,Alex Johnson
JOB-1855,Data Scientist,Data,Berlin,2023-06-11,2023-07-03,18,1,0,0,0.0,Company Website,Closed,,Jane Doe
JOB-1856,Product Manager,HR,San Francisco,2024-11-02,,87,8,7,6,8062.09,Company Website,Filled,Candidate-1856,Morgan Brown
JOB-1857,Software Engineer,Engineering,Tokyo,2024-10-28,2024-11-20,155,28,8,6,11545.69,LinkedIn,Filled,Candidate-1857,Jane Doe
JOB-1858,Marketing Manager,Engineering,Sydney,2024-11-09,2025-01-09,83,3,3,2,3636.53,LinkedIn,Filled,Candidate-1858,Alex Johnson
JOB-1859,Data Scientist,Product,New York,2023-06-08,2023-07-29,22,2,0,0,0.0,Company Website,Closed,,Alex Johnson
JOB-1860,Data Scientist,HR,London,2023-06-13,,44,3,1,0,0.0,Job Board,Open,,Jane Doe
JOB-1861,Product Manager,HR,Tokyo,2023-04-21,2023-04-27,68,1,0,0,0.0,Referral,Closed,,Chris Lee
JOB-1862,HR Manager,Engineering,Sydney,2024-12-09,,119,15,11,0,0.0,Company Website,Closed,,Jane Doe
JOB-1863,HR Manager,Sales,Tokyo,2023-12-22,2024-02-05,73,12,0,0,0.0,Referral,Filled,,Alex Johnson
JOB-1864,Data Scientist,Engineering,New York,2023-06-27,2023-09-14,152,25,8,7,3388.78,LinkedIn,Filled,Candidate-1864,Jane Doe
JOB-1865,Product Manager,Marketing,San Francisco,2023-02-17,,85,15,2,2,12332.99,LinkedIn,Filled,Candidate-1865,John Smith
JOB-1866,HR Manager,Marketing,San Francisco,2023-06-17,2023-07-08,84,2,1,0,0.0,Company Website,Filled,,Chris Lee
JOB-1867,Product Manager,Marketing,Tokyo,2024-04-18,2024-05-06,131,21,20,15,5495.61,Referral,Filled,Candidate-1867,Chris Lee
JOB-1868,Software Engineer,Sales,Tokyo,2023-07-07,2023-07-18,108,12,10,8,4183.46,Company Website,Filled,Candidate-1868,Jane Doe
JOB-1869,Marketing Manager,HR,Sydney,2023-06-01,2023-06-14,56,3,2,2,1561.45,Recruiter,Filled,Candidate-1869,Taylor Davis
JOB-1870,Product Manager,HR,Berlin,2024-06-30,2024-08-06,139,24,23,4,14260.16,Company Website,Filled,Candidate-1870,Jane Doe
JOB-1871,Marketing Manager,Data,Berlin,2024-08-10,2024-08-24,57,2,0,0,0.0,LinkedIn,Open,,John Smith
JOB-1872,Sales Executive,HR,Tokyo,2023-02-12,2023-04-02,186,36,26,25,13854.98,Recruiter,Filled,Candidate-1872,John Smith
JOB-1873,Marketing Manager,Engineering,Berlin,2023-02-20,2023-04-28,84,2,2,0,0.0,Recruiter,Open,,Alex Johnson
JOB-1874,Software Engineer,Sales,Tokyo,2024-09-24,2024-11-13,55,10,5,5,13400.49,LinkedIn,Filled,Candidate-1874,Chris Lee
JOB-1875,Software Engineer,Data,San Francisco,2023-05-26,2023-07-19,75,4,1,1,3545.03,LinkedIn,Filled,Candidate-1875,Alex Johnson
JOB-1876,Product Manager,Data,San Francisco,2023-04-26,2023-06-18,183,21,21,8,9275.44,Company Website,Filled,Candidate-1876,Jane Doe
JOB-1877,Data Scientist,Marketing,Sydney,2023-01-02,2023-02-01,61,5,2,1,7199.46,LinkedIn,Filled,Candidate-1877,Alex Johnson
JOB-1878,Sales Executive,Sales,Berlin,2024-06-04,2024-07-21,13,2,1,0,0.0,Job Board,Open,,Alex Johnson
JOB-1879,Sales Executive,Marketing,Berlin,2024-06-03,2024-06-17,166,21,6,6,10546.19,Company Website,Filled,Candidate-1879,Alex Johnson
JOB-1880,Sales Executive,Marketing,San Francisco,2024-02-11,2024-05-10,63,3,2,1,4264.4,Job Board,Filled,Candidate-1880,Chris Lee
JOB-1881,HR Manager,HR,London,2023-06-24,,101,19,4,0,0.0,Company Website,Open,,Chris Lee
JOB-1882,Product Manager,Sales,New York,2023-05-26,2023-06-17,17,3,2,2,11151.79,Job Board,Filled,Candidate-1882,Jane Doe
JOB-1883,Sales Executive,Product,New York,2023-03-15,2023-05-11,65,1,0,0,0.0,Referral,Filled,,Taylor Davis
JOB-1884,Sales Executive,HR,San Francisco,2024-03-22,2024-06-20,194,10,10,6,3413.05,Recruiter,Filled,Candidate-1884,Taylor Davis
JOB-1885,Product Manager,Marketing,San Francisco,2023-02-13,2023-02-27,95,9,9,8,1378.95,Recruiter,Filled,Candidate-1885,Alex Johnson
JOB-1886,Software Engineer,Data,San Francisco,2023-04-20,2023-07-02,20,1,1,0,0.0,Job Board,Open,,Taylor Davis
JOB-1887,Software Engineer,Data,San Francisco,2023-04-07,2023-05-04,29,3,2,2,10278.45,LinkedIn,Filled,Candidate-1887,Taylor Davis
JOB-1888,Product Manager,Sales,San Francisco,2024-03-21,2024-06-02,137,13,4,0,0.0,LinkedIn,Filled,,John Smith
JOB-1889,Sales Executive,Product,London,2024-07-23,2024-09-15,89,10,2,2,1013.44,Company Website,Filled,Candidate-1889,Jane Doe
JOB-1890,Sales Executive,Sales,Berlin,2024-03-28,2024-06-02,72,14,5,4,5582.09,Company Website,Filled,Candidate-1890,Taylor Davis
JOB-1891,HR Manager,Product,Berlin,2023-11-15,2023-12-05,162,28,23,4,4047.96,Job Board,Filled,Candidate-1891,John Smith
JOB-1892,Sales Executive,Data,Sydney,2024-03-22,2024-04-18,29,2,0,0,0.0,Referral,Filled,,John Smith
JOB-1893,Software Engineer,Product,San Francisco,2024-09-18,2024-10-20,38,3,3,0,0.0,LinkedIn,Closed,,Morgan Brown
JOB-1894,HR Manager,Data,Berlin,2024-08-25,2024-11-16,81,4,1,0,0.0,LinkedIn,Filled,,Morgan Brown
JOB-1895,Software Engineer,Engineering,San Francisco,2024-03-18,2024-03-25,198,11,11,0,0.0,LinkedIn,Open,,Alex Johnson
JOB-1896,Data Scientist,Marketing,San Francisco,2024-07-06,2024-09-18,111,7,1,0,0.0,Referral,Filled,,John Smith
JOB-1897,Product Manager,Data,London,2023-09-08,2023-10-13,150,23,0,0,0.0,Recruiter,Filled,,Jane Doe
JOB-1898,HR Manager,Sales,San Francisco,2024-11-06,2025-01-28,25,1,1,1,8475.75,Company Website,Filled,Candidate-1898,Jane Doe
JOB-1899,HR Manager,HR,San Francisco,2023-08-21,,152,29,6,6,8022.42,Company Website,Filled,Candidate-1899,Taylor Davis
JOB-1900,Data Scientist,Data,Berlin,2024-02-22,2024-03-08,139,11,10,1,13365.82,Recruiter,Filled,Candidate-1900,Chris Lee
JOB-1901,Data Scientist,HR,Berlin,2023-04-18,2023-07-02,88,4,0,0,0.0,Job Board,Open,,Taylor Davis
JOB-1902,Sales Executive,Data,San Francisco,2023-08-20,2023-09-13,35,6,4,4,11235.26,Job Board,Filled,Candidate-1902,Alex Johnson
JOB-1903,Data Scientist,HR,Sydney,2024-09-06,2024-09-19,145,16,10,0,0.0,Company Website,Closed,,Chris Lee
JOB-1904,HR Manager,Engineering,Sydney,2023-02-14,2023-05-10,195,24,18,5,1087.84,Recruiter,Filled,Candidate-1904,Morgan Brown
JOB-1905,Software Engineer,Marketing,London,2023-09-11,2023-12-04,42,8,7,6,2634.9,Recruiter,Filled,Candidate-1905,Taylor Davis
JOB-1906,Software Engineer,Product,Tokyo,2024-03-05,2024-05-17,174,16,9,5,10250.38,Job Board,Filled,Candidate-1906,Taylor Davis
JOB-1907,Marketing Manager,Engineering,Sydney,2023-06-04,2023-07-27,104,13,8,6,11692.07,Recruiter,Filled,Candidate-1907,Alex Johnson
JOB-1908,Sales Executive,Engineering,San Francisco,2023-11-28,2024-01-11,167,33,10,5,5566.1,Recruiter,Filled,Candidate-1908,Alex Johnson
JOB-1909,Marketing Manager,HR,Sydney,2024-10-13,,123,24,9,2,9110.64,Recruiter,Filled,Candidate-1909,John Smith
JOB-1910,HR Manager,Product,Sydney,2024-05-01,,168,27,13,9,14838.48,Referral,Filled,Candidate-1910,John Smith
JOB-1911,HR Manager,Sales,Tokyo,2024-02-10,2024-04-26,10,2,1,1,4568.74,Referral,Filled,Candidate-1911,Taylor Davis
JOB-1912,Sales Executive,Sales,London,2024-02-20,2024-04-30,59,10,8,4,2575.62,Company Website,Filled,Candidate-1912,Jane Doe
JOB-1913,Product Manager,HR,Tokyo,2024-10-07,2024-12-02,197,38,34,34,2495.45,Company Website,Filled,Candidate-1913,Alex Johnson
JOB-1914,Sales Executive,Sales,New York,2023-09-29,2023-10-05,164,11,10,10,8206.78,Company Website,Filled,Candidate-1914,John Smith
JOB-1915,Product Manager,Data,New York,2023-02-02,,45,8,0,0,0.0,Company Website,Closed,,Morgan Brown
JOB-1916,Sales Executive,Engineering,New York,2024-07-11,,146,27,8,5,8281.17,Job Board,Filled,Candidate-1916,John Smith
JOB-1917,Sales Executive,Sales,Tokyo,2024-07-22,,180,3,2,1,5271.7,Recruiter,Filled,Candidate-1917,Morgan Brown
JOB-1918,Data Scientist,Sales,Tokyo,2024-04-30,2024-05-18,151,12,6,6,4311.87,Job Board,Filled,Candidate-1918,Chris Lee
JOB-1919,Product Manager,Engineering,New York,2023-01-01,2023-02-19,194,25,24,21,6646.16,Recruiter,Filled,Candidate-1919,Morgan Brown
JOB-1920,Product Manager,Marketing,San Francisco,2023-01-18,2023-03-09,109,10,1,1,11741.56,Job Board,Filled,Candidate-1920,Chris Lee
JOB-1921,Sales Executive,Marketing,London,2024-03-18,2024-03-29,138,25,15,0,0.0,LinkedIn,Filled,,Chris Lee
JOB-1922,Data Scientist,HR,Sydney,2023-02-05,,171,14,6,2,13439.78,LinkedIn,Filled,Candidate-1922,John Smith
JOB-1923,Data Scientist,Product,London,2023-11-07,2023-12-14,43,1,1,1,4839.62,Referral,Filled,Candidate-1923,Chris Lee
JOB-1924,Sales Executive,HR,London,2023-06-18,2023-06-27,106,5,1,0,0.0,Referral,Closed,,Morgan Brown
JOB-1925,Sales Executive,HR,Berlin,2023-05-21,2023-07-19,55,3,1,0,0.0,Recruiter,Open,,Alex Johnson
JOB-1926,Data Scientist,Data,Sydney,2024-10-25,2024-12-25,17,2,1,1,7725.6,Company Website,Filled,Candidate-1926,Alex Johnson
JOB-1927,Sales Executive,Product,Sydney,2023-11-30,2024-01-02,163,28,10,2,2349.44,Job Board,Filled,Candidate-1927,Morgan Brown
JOB-1928,Data Scientist,Product,New York,2024-05-15,2024-06-06,83,11,11,5,4054.26,Job Board,Filled,Candidate-1928,Taylor Davis
JOB-1929,Sales Executive,Engineering,New York,2023-09-13,2023-12-11,57,2,0,0,0.0,Job Board,Filled,,Jane Doe
JOB-1930,Marketing Manager,HR,Berlin,2023-06-10,2023-07-19,147,21,17,7,9644.8,Recruiter,Filled,Candidate-1930,Alex Johnson
JOB-1931,Marketing Manager,Marketing,London,2024-07-21,2024-08-18,159,22,9,2,10537.75,Referral,Filled,Candidate-1931,Jane Doe
JOB-1932,Marketing Manager,Product,New York,2024-02-20,,138,11,7,5,9609.27,Company Website,Filled,Candidate-1932,John Smith
JOB-1933,Software Engineer,Product,New York,2024-06-25,2024-07-06,102,10,9,1,4616.57,Company Website,Filled,Candidate-1933,Alex Johnson
JOB-1934,Product Manager,HR,San Francisco,2024-01-10,2024-02-29,46,5,3,2,2569.89,Company Website,Filled,Candidate-1934,John Smith
JOB-1935,Product Manager,Sales,London,2024-12-20,2025-03-08,127,7,4,2,12863.68,Recruiter,Filled,Candidate-1935,Jane Doe
JOB-1936,Software Engineer,Product,San Francisco,2024-05-15,2024-05-23,66,4,0,0,0.0,Company Website,Open,,John Smith
JOB-1937,Marketing Manager,Data,San Francisco,2024-10-21,2025-01-10,56,7,0,0,0.0,Recruiter,Filled,,Jane Doe
JOB-1938,Sales Executive,Engineering,London,2023-06-28,2023-09-01,60,1,1,1,3575.36,LinkedIn,Filled,Candidate-1938,Alex Johnson
JOB-1939,Data Scientist,Engineering,Berlin,2024-12-09,2025-01-24,179,14,14,5,11205.14,Company Website,Filled,Candidate-1939,Morgan Brown
JOB-1940,Software Engineer,Engineering,Tokyo,2024-08-01,2024-09-20,118,22,15,6,5095.52,Company Website,Filled,Candidate-1940,Chris Lee
JOB-1941,Software Engineer,Marketing,Berlin,2024-03-29,2024-04-23,161,26,18,2,14817.12,Job Board,Filled,Candidate-1941,Jane Doe
JOB-1942,HR Manager,Data,Tokyo,2024-09-11,2024-11-03,171,28,8,5,1737.22,Recruiter,Filled,Candidate-1942,Morgan Brown
JOB-1943,Sales Executive,Engineering,Sydney,2023-02-07,,146,20,17,10,7715.67,Recruiter,Filled,Candidate-1943,John Smith
JOB-1944,Sales Executive,Data,Sydney,2024-12-26,2025-01-12,190,6,4,4,6734.38,Recruiter,Filled,Candidate-1944,Alex Johnson
JOB-1945,Product Manager,Data,Sydney,2023-10-29,2024-01-07,142,10,9,9,11138.76,Recruiter,Filled,Candidate-1945,Alex Johnson
JOB-1946,HR Manager,Data,Tokyo,2024-01-15,2024-03-22,94,12,12,8,2769.86,Recruiter,Filled,Candidate-1946,Taylor Davis
JOB-1947,Software Engineer,Sales,New York,2023-07-03,,122,24,18,14,11235.79,Recruiter,Filled,Candidate-1947,Taylor Davis
JOB-1948,Marketing Manager,Marketing,New York,2023-05-21,2023-08-03,58,11,9,7,13581.99,Company Website,Filled,Candidate-1948,John Smith
